username;lotacao;tipoconta;valormi;dc;contacontabil
user1699;UNID-106;Receita;3420.00;d;73846286
user1968;UNID-113;Despesa;3420.00;c;86837948
user2292;UNID-097;Resultado;47065.10;d;36687156
user2266;UNID-079;Outras;47065.10;c;90566462
user2509;UNID-019;Passivo;52042.66;d;29202732
user1657;UNID-009;Receita;52042.66;c;78027231
user2351;UNID-039;Receita;12923.17;d;72665893
user1313;UNID-032;Receita;12923.17;c;72992745
user1576;UNID-005;Resultado;26448.00;d;39596289
user0826;UNID-005;Ativo;26448.00;c;19839210
user2187;UNID-090;Ativo;7779.89;d;10053728
user1859;UNID-077;Resultado;7779.89;c;38989287
user2955;UNID-110;Receita;31002.46;d;71817931
user2827;UNID-076;Resultado;31002.46;c;37644504
user1619;UNID-090;Passivo;31697.64;d;28007779
user1720;UNID-037;Passivo;31697.64;c;20034182
user0007;UNID-049;Passivo;33887.72;d;24318972
user0155;UNID-108;Resultado;33887.72;c;36587140
user1489;UNID-089;Ativo;7896.66;d;19990731
user1934;UNID-044;Ativo;7896.66;c;18185206
user2690;UNID-036;Resultado;22984.38;d;33878620
user2622;UNID-094;Outras;22984.38;c;96444641
user1078;UNID-040;Outras;11937.09;d;93193641
user1279;UNID-027;Receita;11937.09;c;71913273
user2321;UNID-098;Resultado;10175.67;d;36892021
user1720;UNID-020;Ativo;10175.67;c;18187845
user1808;UNID-071;Outras;2815.20;d;96411222
user1324;UNID-099;Resultado;2815.20;c;35999203
user1851;UNID-026;Outras;5177.40;d;90513570
user1125;UNID-059;Resultado;5177.40;c;37820977
user2910;UNID-063;Receita;5234.51;d;79408565
user2423;UNID-101;Ativo;5234.51;c;18844795
user0381;UNID-072;Receita;23445.90;d;78658507
user1809;UNID-056;Outras;23445.90;c;90779324
user0040;UNID-066;Resultado;3644.73;d;34732311
user0683;UNID-044;Passivo;3644.73;c;27964318
user2461;UNID-095;Despesa;25298.58;d;89620167
user0007;UNID-019;Ativo;25298.58;c;19083754
user0943;UNID-080;Despesa;12740.88;d;89469776
user2348;UNID-028;Resultado;12740.88;c;31727728
user1197;UNID-116;Ativo;41718.65;d;19653164
user1843;UNID-082;Receita;41718.65;c;74535372
user2833;UNID-022;Outras;20473.67;d;90225118
user1086;UNID-044;Receita;20473.67;c;72323503
user0685;UNID-118;Despesa;55487.88;d;81555255
user0019;UNID-065;Passivo;55487.88;c;24634877
user2248;UNID-076;Passivo;63078.96;d;23785175
user1183;UNID-087;Outras;63078.96;c;95737339
user1877;UNID-040;Ativo;22155.74;d;18668668
user0233;UNID-108;Passivo;22155.74;c;20023507
user0383;UNID-017;Despesa;9122.64;d;83061290
user2676;UNID-081;Receita;9122.64;c;72722585
user0919;UNID-052;Ativo;3490.43;d;19811564
user1217;UNID-019;Outras;3490.43;c;90127795
user2973;UNID-075;Resultado;16631.60;d;39492486
user1899;UNID-016;Ativo;16631.60;c;17029267
user1409;UNID-065;Despesa;36301.13;d;80149138
user0849;UNID-097;Passivo;36301.13;c;22031826
user1747;UNID-007;Passivo;22709.46;d;22788655
user2263;UNID-044;Despesa;22709.46;c;89134602
user1059;UNID-062;Receita;63161.91;d;78016617
user1853;UNID-023;Resultado;63161.91;c;32858581
user1053;UNID-048;Passivo;52308.93;d;25939210
user0549;UNID-044;Receita;52308.93;c;70293333
user1633;UNID-100;Despesa;750.01;d;86015791
user1238;UNID-001;Passivo;750.01;c;27693797
user1518;UNID-100;Ativo;22940.29;d;10429511
user0247;UNID-055;Despesa;22940.29;c;88925407
user2158;UNID-086;Despesa;64433.86;d;83070019
user1134;UNID-089;Passivo;64433.86;c;21378563
user2601;UNID-002;Despesa;19650.02;d;87576690
user2306;UNID-020;Despesa;19650.02;c;88749466
user0346;UNID-072;Outras;55716.98;d;92881996
user1296;UNID-025;Passivo;55716.98;c;24549408
user1861;UNID-067;Passivo;9550.61;d;23500559
user1601;UNID-118;Passivo;9550.61;c;22102182
user1714;UNID-039;Outras;7601.84;d;95480638
user2313;UNID-035;Resultado;7601.84;c;36979672
user2167;UNID-113;Resultado;31408.48;d;33907498
user1869;UNID-068;Resultado;31408.48;c;30430843
user1668;UNID-112;Ativo;12308.01;d;13429547
user0722;UNID-113;Resultado;12308.01;c;30886267
user0480;UNID-071;Ativo;20102.92;d;16233253
user0116;UNID-001;Passivo;20102.92;c;25418947
user2195;UNID-024;Despesa;32419.45;d;82816873
user2259;UNID-115;Resultado;32419.45;c;34694130
user0254;UNID-013;Passivo;23571.91;d;26347406
user1547;UNID-039;Outras;23571.91;c;94795163
user2501;UNID-047;Outras;6455.89;d;93799660
user0002;UNID-012;Resultado;6455.89;c;32929777
user0208;UNID-081;Resultado;35828.49;d;39094206
user1477;UNID-046;Despesa;35828.49;c;87281881
user2246;UNID-010;Resultado;29054.82;d;32830538
user1658;UNID-102;Ativo;29054.82;c;15304907
user0935;UNID-087;Receita;4414.85;d;71313014
user0216;UNID-059;Passivo;4414.85;c;23454948
user1888;UNID-061;Resultado;31692.42;d;32367995
user1059;UNID-021;Ativo;31692.42;c;15340108
user1852;UNID-025;Receita;4844.99;d;71051548
user2049;UNID-004;Despesa;4844.99;c;84808707
user1061;UNID-075;Outras;5799.06;d;93687196
user1031;UNID-044;Resultado;5799.06;c;30411868
user2238;UNID-111;Receita;40278.19;d;71366182
user2211;UNID-052;Resultado;40278.19;c;36783463
user0675;UNID-031;Passivo;7120.30;d;27458810
user1462;UNID-092;Outras;7120.30;c;95912433
user2607;UNID-077;Passivo;4029.29;d;29823054
user1258;UNID-076;Receita;4029.29;c;74789341
user2175;UNID-038;Receita;396.41;d;72957706
user1688;UNID-073;Despesa;396.41;c;87698261
user2533;UNID-086;Resultado;15585.14;d;35500053
user2718;UNID-023;Receita;15585.14;c;79146405
user2686;UNID-094;Receita;31295.81;d;73919475
user1173;UNID-021;Passivo;31295.81;c;26650359
user2582;UNID-033;Passivo;10367.94;d;27139733
user0892;UNID-116;Passivo;10367.94;c;20213767
user0091;UNID-056;Ativo;15812.10;d;17252176
user2769;UNID-004;Passivo;15812.10;c;27401785
user2420;UNID-058;Receita;16442.41;d;78328164
user2369;UNID-111;Receita;16442.41;c;77910358
user0248;UNID-025;Passivo;1830.49;d;21913475
user2782;UNID-093;Despesa;1830.49;c;83526521
user2455;UNID-063;Outras;32849.91;d;97613506
user0326;UNID-105;Despesa;32849.91;c;84362186
user2770;UNID-059;Despesa;53864.73;d;80758213
user0524;UNID-016;Ativo;53864.73;c;13140442
user0373;UNID-088;Passivo;18271.40;d;28185906
user1562;UNID-041;Despesa;18271.40;c;87673174
user2449;UNID-120;Despesa;20961.50;d;88924159
user1971;UNID-070;Despesa;20961.50;c;81423027
user2121;UNID-048;Passivo;4606.30;d;23198494
user0626;UNID-005;Outras;4606.30;c;94865215
user2618;UNID-062;Ativo;5776.03;d;15194832
user1144;UNID-045;Despesa;5776.03;c;82692470
user0512;UNID-002;Outras;5242.19;d;99058556
user2687;UNID-113;Resultado;5242.19;c;31256304
user2439;UNID-043;Receita;32039.82;d;74037646
user2707;UNID-091;Ativo;32039.82;c;16905595
user2872;UNID-054;Ativo;20300.56;d;18767050
user0885;UNID-014;Ativo;20300.56;c;11761217
user1561;UNID-068;Resultado;15073.46;d;31301370
user2013;UNID-067;Resultado;15073.46;c;36069316
user0833;UNID-091;Receita;27432.58;d;75831298
user2526;UNID-016;Resultado;27432.58;c;33311951
user0378;UNID-091;Despesa;17626.96;d;84184769
user0980;UNID-042;Passivo;17626.96;c;25377013
user0564;UNID-076;Ativo;45372.17;d;17100184
user0026;UNID-071;Passivo;45372.17;c;22352934
user0307;UNID-077;Receita;19475.51;d;70098490
user1890;UNID-009;Ativo;19475.51;c;10734151
user2325;UNID-007;Resultado;1539.10;d;34679684
user2231;UNID-066;Ativo;1539.10;c;10561566
user1830;UNID-040;Ativo;6766.63;d;18744858
user1892;UNID-074;Despesa;6766.63;c;87084628
user2861;UNID-074;Outras;14930.30;d;92538720
user1119;UNID-014;Resultado;14930.30;c;37737191
user1322;UNID-027;Resultado;33982.54;d;37482772
user2055;UNID-055;Receita;33982.54;c;76270410
user2765;UNID-007;Ativo;23990.82;d;10707762
user2570;UNID-027;Despesa;23990.82;c;81643473
user1639;UNID-063;Receita;51552.94;d;77395805
user2999;UNID-007;Receita;51552.94;c;73621695
user2802;UNID-045;Receita;71947.44;d;70311642
user1041;UNID-092;Outras;71947.44;c;97700424
user2170;UNID-057;Outras;19833.13;d;90355470
user2029;UNID-109;Despesa;19833.13;c;83738372
user0758;UNID-052;Resultado;206.88;d;34785103
user0708;UNID-005;Ativo;206.88;c;18780718
user0792;UNID-090;Receita;58460.76;d;75789389
user0777;UNID-071;Passivo;58460.76;c;20740402
user0580;UNID-030;Outras;30381.85;d;99463194
user1594;UNID-086;Receita;30381.85;c;72852037
user0749;UNID-097;Outras;36728.70;d;91007355
user0918;UNID-087;Receita;36728.70;c;70396528
user0176;UNID-099;Ativo;21283.44;d;18388476
user2998;UNID-047;Outras;21283.44;c;93262358
user1974;UNID-031;Resultado;28016.33;d;31820812
user0084;UNID-008;Despesa;28016.33;c;86978884
user1340;UNID-025;Resultado;22058.78;d;33294479
user1879;UNID-034;Passivo;22058.78;c;26991971
user1673;UNID-111;Resultado;6282.32;d;33925178
user0511;UNID-117;Passivo;6282.32;c;27281154
user1088;UNID-108;Ativo;9261.78;d;12165731
user1695;UNID-117;Despesa;9261.78;c;88133165
user2108;UNID-029;Despesa;32505.29;d;84351917
user1260;UNID-118;Outras;32505.29;c;96138987
user1351;UNID-103;Receita;36666.51;d;74944283
user2642;UNID-084;Receita;36666.51;c;76870138
user2017;UNID-049;Ativo;21392.09;d;15168743
user0131;UNID-018;Receita;21392.09;c;72126047
user2372;UNID-117;Receita;30249.89;d;74381755
user1370;UNID-109;Ativo;30249.89;c;12362188
user0813;UNID-104;Receita;25583.47;d;78276380
user2388;UNID-032;Resultado;25583.47;c;32983824
user2427;UNID-077;Ativo;32368.72;d;14600610
user2919;UNID-017;Passivo;32368.72;c;26169217
user0629;UNID-097;Receita;27022.36;d;79348511
user1959;UNID-001;Despesa;27022.36;c;81820830
user0364;UNID-059;Resultado;35246.16;d;33172390
user0895;UNID-064;Passivo;35246.16;c;26546712
user0633;UNID-025;Despesa;6032.15;d;83176582
user1910;UNID-004;Passivo;6032.15;c;25684080
user0687;UNID-104;Receita;43784.22;d;74784561
user1560;UNID-027;Outras;43784.22;c;91120906
user1433;UNID-087;Resultado;21731.91;d;30276249
user1969;UNID-106;Despesa;21731.91;c;85375367
user2548;UNID-107;Ativo;30001.37;d;16417886
user1092;UNID-053;Ativo;30001.37;c;17777414
user0857;UNID-048;Outras;35570.22;d;98284501
user0943;UNID-018;Outras;35570.22;c;95603517
user1521;UNID-001;Passivo;28627.93;d;25911128
user2804;UNID-007;Passivo;28627.93;c;23284958
user2010;UNID-092;Receita;54891.80;d;79082341
user0645;UNID-040;Despesa;54891.80;c;83347283
user2590;UNID-049;Outras;10169.02;d;96818854
user1451;UNID-017;Resultado;10169.02;c;32308102
user1535;UNID-094;Receita;63497.77;d;77032367
user0684;UNID-026;Outras;63497.77;c;90041695
user0716;UNID-027;Resultado;24407.29;d;38786207
user2353;UNID-064;Passivo;24407.29;c;20136599
user0987;UNID-079;Receita;17627.18;d;76384299
user2087;UNID-032;Resultado;17627.18;c;30340362
user2319;UNID-057;Receita;17977.48;d;75754420
user0159;UNID-107;Despesa;17977.48;c;86890149
user2972;UNID-027;Outras;27635.92;d;99448524
user1166;UNID-004;Receita;27635.92;c;76551599
user2369;UNID-083;Despesa;34635.92;d;84652478
user2810;UNID-061;Resultado;34635.92;c;39229378
user2106;UNID-110;Resultado;35750.33;d;31478475
user0110;UNID-019;Ativo;35750.33;c;11032477
user2897;UNID-052;Receita;50222.68;d;70275880
user2448;UNID-102;Ativo;50222.68;c;18406413
user0642;UNID-062;Ativo;59764.87;d;17957637
user0141;UNID-061;Outras;59764.87;c;98411951
user2960;UNID-056;Despesa;12685.41;d;85180231
user2631;UNID-032;Despesa;12685.41;c;83377323
user2086;UNID-109;Ativo;24795.08;d;10185993
user1637;UNID-084;Receita;24795.08;c;78149020
user1243;UNID-064;Despesa;24667.99;d;83070953
user1996;UNID-094;Passivo;24667.99;c;28152245
user0392;UNID-080;Resultado;18174.59;d;32838346
user2906;UNID-086;Despesa;18174.59;c;89144827
user0385;UNID-102;Ativo;5402.65;d;15197892
user2842;UNID-093;Passivo;5402.65;c;27487137
user2659;UNID-066;Passivo;21949.79;d;26345824
user2790;UNID-112;Receita;21949.79;c;73845938
user2911;UNID-068;Ativo;16159.60;d;17246986
user2802;UNID-056;Ativo;16159.60;c;11471397
user0334;UNID-026;Despesa;3340.43;d;80920297
user2175;UNID-053;Ativo;3340.43;c;13432162
user1989;UNID-048;Ativo;3913.74;d;12160050
user0798;UNID-074;Passivo;3913.74;c;28790310
user2004;UNID-082;Receita;31124.84;d;76499328
user2774;UNID-062;Receita;31124.84;c;72878217
user1592;UNID-076;Ativo;4087.40;d;18989989
user0513;UNID-081;Ativo;4087.40;c;10540281
user1720;UNID-050;Ativo;47923.62;d;15430613
user1753;UNID-092;Resultado;47923.62;c;34075210
user1065;UNID-082;Outras;47215.50;d;92327172
user0432;UNID-060;Resultado;47215.50;c;38782917
user1222;UNID-106;Outras;19449.11;d;96319302
user0171;UNID-013;Resultado;19449.11;c;35725787
user0672;UNID-006;Passivo;4359.03;d;24737515
user1350;UNID-052;Ativo;4359.03;c;16103665
user0173;UNID-112;Outras;17202.55;d;99138286
user2107;UNID-049;Outras;17202.55;c;99760518
user2570;UNID-102;Despesa;2685.74;d;82900164
user0733;UNID-087;Outras;2685.74;c;94730116
user2620;UNID-120;Receita;1130.53;d;73700348
user2292;UNID-093;Ativo;1130.53;c;19006401
user2177;UNID-049;Ativo;1708.78;d;12457401
user0333;UNID-041;Despesa;1708.78;c;84236327
user0999;UNID-065;Outras;1353.53;d;94116435
user0608;UNID-022;Outras;1353.53;c;98300077
user1602;UNID-100;Receita;13852.91;d;79609788
user1991;UNID-097;Ativo;13852.91;c;18923580
user1656;UNID-042;Passivo;34740.67;d;23682629
user0080;UNID-022;Despesa;34740.67;c;83923978
user1186;UNID-082;Passivo;20213.16;d;26552365
user1743;UNID-113;Resultado;20213.16;c;34496000
user2296;UNID-082;Resultado;31257.81;d;39886736
user0722;UNID-094;Outras;31257.81;c;96849545
user2055;UNID-023;Outras;46310.73;d;93496063
user1392;UNID-073;Resultado;46310.73;c;35691779
user2740;UNID-056;Despesa;11078.24;d;80718687
user2417;UNID-094;Ativo;11078.24;c;18192810
user0016;UNID-117;Receita;6593.85;d;70672518
user0998;UNID-015;Receita;6593.85;c;79413006
user2132;UNID-091;Resultado;20418.80;d;39869099
user1682;UNID-074;Despesa;20418.80;c;86536907
user0743;UNID-048;Ativo;14312.82;d;16879058
user2455;UNID-011;Resultado;14312.82;c;30367640
user1188;UNID-101;Receita;38661.24;d;71739044
user2638;UNID-117;Outras;38661.24;c;94507930
user0937;UNID-088;Resultado;17726.89;d;30062556
user1422;UNID-102;Despesa;17726.89;c;84530946
user2119;UNID-050;Resultado;14272.41;d;30633915
user0313;UNID-024;Receita;14272.41;c;73803210
user0516;UNID-051;Outras;4097.26;d;95709176
user1419;UNID-023;Receita;4097.26;c;75222394
user1108;UNID-042;Ativo;37152.13;d;16143183
user1966;UNID-033;Outras;37152.13;c;91530983
user1004;UNID-001;Despesa;10997.47;d;83653113
user0551;UNID-119;Outras;10997.47;c;94399039
user0854;UNID-027;Receita;24324.72;d;72224705
user0786;UNID-007;Receita;24324.72;c;74001001
user2957;UNID-029;Despesa;4099.49;d;89519333
user1424;UNID-076;Passivo;4099.49;c;25825224
user2922;UNID-033;Resultado;1959.48;d;35052021
user2915;UNID-103;Resultado;1959.48;c;37305101
user1681;UNID-104;Resultado;17351.86;d;38087773
user0736;UNID-010;Ativo;17351.86;c;16863197
user2592;UNID-045;Ativo;5775.14;d;16725022
user2173;UNID-012;Ativo;5775.14;c;17754260
user2829;UNID-098;Ativo;18878.50;d;14071898
user0553;UNID-004;Despesa;18878.50;c;83977155
user2458;UNID-087;Ativo;20770.24;d;14023364
user0873;UNID-092;Despesa;20770.24;c;86713886
user1756;UNID-023;Passivo;19365.13;d;28770986
user1482;UNID-114;Passivo;19365.13;c;29839088
user1328;UNID-040;Despesa;13200.42;d;85390720
user2797;UNID-113;Outras;13200.42;c;95475908
user2710;UNID-072;Resultado;18093.08;d;34411023
user2497;UNID-093;Outras;18093.08;c;95832461
user0679;UNID-001;Ativo;52271.51;d;10146880
user1088;UNID-017;Passivo;52271.51;c;27253801
user0579;UNID-087;Outras;22121.67;d;93915261
user2827;UNID-058;Ativo;22121.67;c;10979201
user1177;UNID-108;Ativo;35691.23;d;14678256
user2509;UNID-010;Ativo;35691.23;c;18393588
user1923;UNID-048;Outras;14993.72;d;95671437
user2525;UNID-095;Despesa;14993.72;c;82247267
user0494;UNID-049;Ativo;19347.30;d;16619964
user0054;UNID-072;Ativo;19347.30;c;11802671
user0851;UNID-052;Ativo;4928.05;d;18255382
user2970;UNID-010;Ativo;4928.05;c;13375182
user2152;UNID-013;Passivo;65466.07;d;25095449
user1383;UNID-050;Passivo;65466.07;c;21834914
user2215;UNID-046;Ativo;36924.18;d;15178498
user2136;UNID-105;Outras;36924.18;c;99260986
user2961;UNID-055;Despesa;21411.38;d;85987512
user1067;UNID-090;Receita;21411.38;c;71959682
user2517;UNID-035;Passivo;68595.35;d;20387502
user1073;UNID-054;Receita;68595.35;c;74828591
user0874;UNID-074;Ativo;29529.60;d;11205499
user1410;UNID-026;Receita;29529.60;c;77634770
user2948;UNID-039;Outras;14774.73;d;97321566
user2886;UNID-009;Despesa;14774.73;c;83242834
user2141;UNID-081;Passivo;24185.93;d;24347424
user0601;UNID-024;Passivo;24185.93;c;28135484
user1177;UNID-005;Ativo;35167.57;d;11424184
user1979;UNID-013;Receita;35167.57;c;78891460
user0959;UNID-115;Resultado;38900.16;d;32995112
user0590;UNID-116;Despesa;38900.16;c;81303906
user1629;UNID-010;Resultado;30734.58;d;31284525
user2801;UNID-054;Receita;30734.58;c;76483514
user0647;UNID-059;Ativo;15847.98;d;14605787
user2357;UNID-088;Passivo;15847.98;c;23208883
user2185;UNID-003;Passivo;27871.36;d;22009344
user1852;UNID-092;Ativo;27871.36;c;18571159
user0143;UNID-089;Outras;17741.83;d;92055322
user0079;UNID-013;Despesa;17741.83;c;82812821
user2920;UNID-031;Passivo;4453.68;d;24443313
user0452;UNID-043;Outras;4453.68;c;93053186
user2288;UNID-097;Resultado;35005.17;d;35312350
user2961;UNID-083;Ativo;35005.17;c;18595668
user2360;UNID-009;Outras;27308.39;d;92350555
user2819;UNID-059;Despesa;27308.39;c;87108228
user0296;UNID-005;Ativo;2442.67;d;16656454
user1707;UNID-067;Passivo;2442.67;c;22757692
user0579;UNID-120;Outras;5918.49;d;93602550
user2400;UNID-044;Passivo;5918.49;c;27161195
user2516;UNID-065;Passivo;34375.74;d;29935020
user2965;UNID-050;Despesa;34375.74;c;87812391
user0862;UNID-032;Ativo;52934.62;d;13244538
user2687;UNID-012;Receita;52934.62;c;76931958
user2097;UNID-022;Receita;18239.48;d;74227064
user2240;UNID-108;Ativo;18239.48;c;14906000
user1497;UNID-051;Ativo;7086.38;d;18142885
user0293;UNID-072;Ativo;7086.38;c;19128538
user0242;UNID-100;Passivo;36815.42;d;24405022
user1780;UNID-096;Ativo;36815.42;c;10956401
user1684;UNID-082;Ativo;7253.17;d;14112670
user1241;UNID-013;Outras;7253.17;c;96317416
user0693;UNID-099;Outras;53128.30;d;90400372
user1851;UNID-101;Despesa;53128.30;c;82262692
user2083;UNID-075;Receita;23534.88;d;70532236
user2851;UNID-021;Despesa;23534.88;c;82593918
user1166;UNID-079;Resultado;23875.89;d;36059376
user0321;UNID-063;Resultado;23875.89;c;35953051
user2989;UNID-056;Ativo;29829.72;d;14215920
user2916;UNID-099;Resultado;29829.72;c;34846423
user2211;UNID-048;Passivo;40655.48;d;28999866
user2976;UNID-060;Passivo;40655.48;c;27405973
user0824;UNID-037;Passivo;34411.75;d;20214118
user2031;UNID-098;Ativo;34411.75;c;10813802
user0366;UNID-103;Passivo;2173.87;d;22302615
user1616;UNID-043;Ativo;2173.87;c;13505208
user1867;UNID-045;Outras;5719.28;d;94230811
user1790;UNID-024;Passivo;5719.28;c;27541275
user1570;UNID-059;Despesa;14611.28;d;82606764
user0698;UNID-022;Receita;14611.28;c;71273687
user2798;UNID-066;Ativo;28551.16;d;16604620
user2882;UNID-071;Receita;28551.16;c;71352257
user0830;UNID-003;Resultado;60604.13;d;32781792
user0367;UNID-092;Resultado;60604.13;c;36523277
user2349;UNID-054;Ativo;33459.09;d;18659164
user0689;UNID-023;Passivo;33459.09;c;22983310
user0967;UNID-083;Despesa;33137.19;d;86345959
user2696;UNID-086;Resultado;33137.19;c;39637926
user2899;UNID-030;Resultado;26525.66;d;30061571
user0890;UNID-062;Ativo;26525.66;c;17182059
user1897;UNID-075;Passivo;26053.93;d;29999483
user0166;UNID-005;Despesa;26053.93;c;84355140
user0937;UNID-115;Outras;6053.69;d;99277219
user2647;UNID-056;Outras;6053.69;c;97627488
user2537;UNID-009;Resultado;17790.88;d;32510471
user2262;UNID-113;Resultado;17790.88;c;33276496
user1794;UNID-082;Ativo;9141.22;d;18411664
user0627;UNID-067;Despesa;9141.22;c;85893122
user1797;UNID-032;Resultado;48660.89;d;37357840
user2621;UNID-021;Passivo;48660.89;c;28171921
user2230;UNID-104;Resultado;8644.54;d;32768397
user0655;UNID-007;Ativo;8644.54;c;13673785
user0644;UNID-053;Outras;40317.30;d;94978848
user2175;UNID-022;Resultado;40317.30;c;30541800
user1398;UNID-011;Passivo;33200.13;d;20997043
user2047;UNID-087;Outras;33200.13;c;92627883
user1619;UNID-076;Ativo;43888.21;d;11383608
user2418;UNID-071;Receita;43888.21;c;70651675
user1143;UNID-019;Despesa;40109.08;d;81783737
user0529;UNID-008;Outras;40109.08;c;91264198
user1247;UNID-021;Despesa;15165.85;d;83047947
user1835;UNID-056;Despesa;15165.85;c;85851838
user0520;UNID-017;Resultado;44791.64;d;32869424
user0309;UNID-082;Resultado;44791.64;c;35758450
user0370;UNID-093;Resultado;13067.31;d;32466167
user2584;UNID-037;Resultado;13067.31;c;35910883
user1094;UNID-075;Receita;11727.06;d;71669159
user1252;UNID-045;Outras;11727.06;c;90785000
user2530;UNID-047;Ativo;4885.49;d;11167797
user2929;UNID-072;Passivo;4885.49;c;21011652
user1268;UNID-045;Resultado;28920.79;d;33341536
